Trial,Iteration,F1_Score
8,171,0.3244
8,172,0.2649
8,173,0.2964
8,174,0.338
8,175,0.2859
8,176,0.3028
8,177,0.4435
8,178,0.492
8,179,0.3762
8,180,0.2461
8,181,0.4732
8,182,0.3977
8,183,0.4325
8,184,0.328
8,185,0.3258
8,186,0.4335
8,187,0.4654
8,188,0.4704
8,189,0.2721
8,190,0.318
8,191,0.3038
8,192,0.4868
8,193,0.4674
8,194,0.349
8,195,0.336
8,196,0.51
8,197,0.2797
8,198,0.4285
8,199,0.2571
8,200,0.2667
9,1,0.3744
9,2,0.3436
9,3,0.4333
9,4,0.509
9,5,0.3682
9,6,0.3935
9,7,0.3476
9,8,0.363
9,9,0.4938
9,10,0.4143
9,11,0.3752
9,12,0.4019
9,13,0.3879
9,14,0.2795
9,15,0.306
9,16,0.2713
9,17,0.5074
9,18,0.4125
9,19,0.4958
9,20,0.3664
9,21,0.0969
9,22,0.319
9,23,0.4345
9,24,0.2563
9,25,0.3408
9,26,0.3444
9,27,0.3949
9,28,0.4535
9,29,0.3502
9,30,0.4239
9,31,0.5192
9,32,0.4732
9,33,0.4029
9,34,0.4393
9,35,0.4852
9,36,0.2813
9,37,0.4826
9,38,0.3012
9,39,0.4265
9,40,0.2992
9,41,0.4195
9,42,0.4704
9,43,0.4694
9,44,0.5663
9,45,0.3584
9,46,0.3262
9,47,0.4237
9,48,0.3757
9,49,0.2497
9,50,0.4778
9,51,0.3849
9,52,0.2573
9,53,0.3122
9,54,0.4583
9,55,0.4768
9,56,0.4249
9,57,0.3576
9,58,0.4519
9,59,0.2549
9,60,0.4622
9,61,0.3382
9,62,0.4307
9,63,0.4079
9,64,0.491
9,65,0.467
9,66,0.4485
9,67,0.3484
9,68,0.4573
9,69,0.4075
9,70,0.2753
9,71,0.4267
9,72,0.302
9,73,0.3264
9,74,0.462
9,75,0.3538
9,76,0.5288
9,77,0.308
9,78,0.3072
9,79,0.3082
9,80,0.2659
9,81,0.4197
9,82,0.3278
9,83,0.4311
9,84,0.3256
9,85,0.3857
9,86,0.4888
9,87,0.4369
9,88,0.3472
9,89,0.363
9,90,0.2463
9,91,0.3242
9,92,0.362
9,93,0.4527
9,94,0.4409
9,95,0.4503
9,96,0.2964
9,97,0.3602
9,98,0.4275
9,99,0.4003
9,100,0.4722
9,101,0.3464
9,102,0.2619
9,103,0.4341
9,104,0.2581
9,105,0.3318
9,106,0.3364
9,107,0.4676
9,108,0.4818
9,109,0.4567
9,110,0.4105
9,111,0.3606
9,112,0.48
9,113,0.4477
9,114,0.3234
9,115,0.3548
9,116,0.3004
9,117,0.4652
9,118,0.3126
9,119,0.3034
9,120,0.4133
9,121,0.2461
9,122,0.4638
9,123,0.4063
9,124,0.2771
9,125,0.5184
9,126,0.322
9,127,0.368
9,128,0.3879
9,129,0.3186
9,130,0.4984
9,131,0.4585
9,132,0.4353
9,133,0.372
9,134,0.4359
9,135,0.3332
9,136,0.2731
9,137,0.478
9,138,0.3917
9,139,0.5202
9,140,0.3328
9,141,0.3424
9,142,0.3744
9,143,0.2727
9,144,0.4419
9,145,0.2922
9,146,0.4025
9,147,0.4049
9,148,0.2859
9,149,0.305
9,150,0.3244
9,151,0.2711
9,152,0.328
9,153,0.3068
9,154,0.2653
9,155,0.358
9,156,0.2755
9,157,0.3576
9,158,0.2899
9,159,0.4606
9,160,0.3066
9,161,0.4131
9,162,0.3206
9,163,0.5108
9,164,0.3991
9,165,0.4852
9,166,0.4563
9,167,0.3821
9,168,0.3694
9,169,0.2555
9,170,0.4003
9,171,0.3875
9,172,0.5058
9,173,0.4545
9,174,0.509
9,175,0.3298
9,176,0.3434
9,177,0.2509
9,178,0.4465
9,179,0.3438
9,180,0.4267
9,181,0.3732
9,182,0.348
9,183,0.3813
9,184,0.3622
9,185,0.3863
9,186,0.4894
9,187,0.5414
9,188,0.3156
9,189,0.3334
9,190,0.3742
9,191,0.3464
9,192,0.3596
9,193,0.461
9,194,0.4752
9,195,0.4285
9,196,0.2755
9,197,0.299
9,198,0.5545
9,199,0.3166
9,200,0.3534
10,1,0.4882
10,2,0.4127
10,3,0.2651
10,4,0.4606
10,5,0.3462
10,6,0.4225
10,7,0.4305
10,8,0.3773
10,9,0.5072
10,10,0.4684
10,11,0.4519
10,12,0.3488
10,13,0.4451
10,14,0.4115
10,15,0.3376
10,16,0.3154
10,17,0.4604
10,18,0.4678
10,19,0.3416
10,20,0.5144
10,21,0.4039
10,22,0.4355
10,23,0.2984
10,24,0.311
10,25,0.2689
10,26,0.4245
10,27,0.4073
10,28,0.4986
10,29,0.3414
10,30,0.3658
10,31,0.2637
10,32,0.2461
10,33,0.3594
10,34,0.4597
10,35,0.2461
10,36,0.4463
10,37,0.331
10,38,0.2889
10,39,0.2697
10,40,0.2771
10,41,0.4908
10,42,0.3294
10,43,0.2787
10,44,0.2543
10,45,0.3476
10,46,0.2827
10,47,0.3977
10,48,0.4545
10,49,0.4884
10,50,0.4882
10,51,0.4618
10,52,0.2461
10,53,0.4908
10,54,0.2583
10,55,0.2829
10,56,0.356
10,57,0.328
10,58,0.3502
10,59,0.3801
10,60,0.2461
10,61,0.4145
10,62,0.3384
10,63,0.2783
10,64,0.4365
10,65,0.4003
10,66,0.3851
10,67,0.4295
10,68,0.4429
10,69,0.347
10,70,0.4021
10,71,0.4457
10,72,0.2958
10,73,0.2461
10,74,0.3068
10,75,0.4267
10,76,0.2477
10,77,0.5386
10,78,0.4273
10,79,0.4259
10,80,0.5042
10,81,0.3492
10,82,0.462
10,83,0.2575
10,84,0.4355
10,85,0.4962
10,86,0.2643
10,87,0.3412
10,88,0.4083
10,89,0.4527
10,90,0.4531
10,91,0.2897
10,92,0.4139
10,93,0.3172
10,94,0.5184
10,95,0.3933
10,96,0.3817
10,97,0.3226
10,98,0.2461
10,99,0.4211
10,100,0.2461
10,101,0.4349
10,102,0.4227
10,103,0.4758
10,104,0.2461
10,105,0.529
10,106,0.4696
10,107,0.46
10,108,0.2563
10,109,0.2821
10,110,0.4305
10,111,0.4447
10,112,0.4561
10,113,0.3781
10,114,0.4563
10,115,0.4756
10,116,0.3106
10,117,0.4902
10,118,0.4704
10,119,0.462
10,120,0.4646
10,121,0.2461
10,122,0.2962
10,123,0.4381
10,124,0.2889
10,125,0.3628
10,126,0.2461
10,127,0.5174
10,128,0.3048
10,129,0.3438
10,130,0.492
10,131,0.3064
10,132,0.3128
10,133,0.2717
10,134,0.3438
10,135,0.2713
10,136,0.4694
10,137,0.4021
10,138,0.4189
10,139,0.3807
10,140,0.2901
10,141,0.4782
10,142,0.4303
10,143,0.3412
10,144,0.4249
10,145,0.3168
10,146,0.3288
10,147,0.5122
10,148,0.4443
10,149,0.3883
10,150,0.4684
10,151,0.4259
10,152,0.2727
10,153,0.4267
10,154,0.3498
10,155,0.3991
10,156,0.4157
10,157,0.297
10,158,0.2817
10,159,0.471
10,160,0.5204
10,161,0.5312
10,162,0.2601
10,163,0.5388
10,164,0.3833
10,165,0.4596
10,166,0.467
10,167,0.4501
10,168,0.2539
10,169,0.2649
10,170,0.3146
10,171,0.3626
10,172,0.2907
10,173,0.3144
10,174,0.3666
10,175,0.4896
10,176,0.3602
10,177,0.3408
10,178,0.2513
10,179,0.4253
10,180,0.3638
10,181,0.2924
10,182,0.2942
10,183,0.5072
10,184,0.5312
10,185,0.4161
10,186,0.4802
10,187,0.4692
10,188,0.4578
10,189,0.3046
10,190,0.3863
10,191,0.4798
10,192,0.5064
10,193,0.5026
10,194,0.3132
10,195,0.3278
10,196,0.4972
10,197,0.3959
10,198,0.5216
10,199,0.2461
10,200,0.4904
11,1,0.3128
11,2,0.2785
11,3,0.509
11,4,0.2998
11,5,0.4485
11,6,0.3356
11,7,0.4694
11,8,0.3939
11,9,0.3893
11,10,0.4828
11,11,0.4037
11,12,0.4185
11,13,0.477
11,14,0.4079
11,15,0.3078
11,16,0.329
11,17,0.3975
11,18,0.2461
11,19,0.4129
11,20,0.3766
11,21,0.4948
11,22,0.466
11,23,0.4145
11,24,0.3995
11,25,0.2867
11,26,0.2958
11,27,0.326
11,28,0.4139
11,29,0.4437
11,30,0.3224
11,31,0.4463
11,32,0.4567
11,33,0.4471
11,34,0.3302
11,35,0.4105
11,36,0.3418
11,37,0.4435
11,38,0.3748
11,39,0.4335
11,40,0.4736
11,41,0.4045
11,42,0.2946
11,43,0.2607
11,44,0.3586
11,45,0.3724
11,46,0.4475
11,47,0.546
11,48,0.3865
11,49,0.5146
11,50,0.3318
11,51,0.3811
11,52,0.3831
11,53,0.3698
11,54,0.3893
11,55,0.2461
11,56,0.3054
11,57,0.361
11,58,0.3336
11,59,0.4872
11,60,0.4543
11,61,0.2974
11,62,0.5158
11,63,0.2581
11,64,0.5591
11,65,0.3238
11,66,0.2749
11,67,0.2743
11,68,0.3308
11,69,0.491
11,70,0.4295
11,71,0.4497
11,72,0.2461
11,73,0.5076
11,74,0.4031
11,75,0.3546
11,76,0.4157
11,77,0.4331
11,78,0.4856
11,79,0.3636
11,80,0.3548
11,81,0.3901
11,82,0.3302
11,83,0.3494
11,84,0.3272
11,85,0.4175
11,86,0.2807
11,87,0.3897
11,88,0.465
11,89,0.4594
11,90,0.4115
11,91,0.3564
11,92,0.4183
11,93,0.2831
11,94,0.4417
11,95,0.4013
11,96,0.4471
11,97,0.2769
11,98,0.4714
11,99,0.4121
11,100,0.3759
11,101,0.4139
11,102,0.3426
11,103,0.3841
11,104,0.4079
11,105,0.3877
11,106,0.3042
11,107,0.2521
11,108,0.355
11,109,0.4255
11,110,0.3038
11,111,0.5054
11,112,0.2665
11,113,0.4081
11,114,0.4636
11,115,0.3947
11,116,0.3831
11,117,0.4521
11,118,0.4984
11,119,0.3294
11,120,0.3314
11,121,0.4285
11,122,0.3777
11,123,0.3354
11,124,0.2593
11,125,0.334
11,126,0.4413
11,127,0.4289
11,128,0.367
11,129,0.375
11,130,0.3859
11,131,0.4313
11,132,0.4706
11,133,0.4343
11,134,0.4441
11,135,0.487
11,136,0.3462
11,137,0.329
11,138,0.4393
11,139,0.4333
11,140,0.4519
11,141,0.296
11,142,0.4249
11,143,0.3266
11,144,0.4752
11,145,0.3328
11,146,0.4471
11,147,0.4303
11,148,0.337
11,149,0.5036
11,150,0.4794
11,151,0.4606
11,152,0.4337
11,153,0.2571
11,154,0.5076
11,155,0.466
11,156,0.3985
11,157,0.4704
11,158,0.3162
11,159,0.301
11,160,0.461
11,161,0.4491
11,162,0.2795
11,163,0.4846
11,164,0.4559
11,165,0.4586
11,166,0.5142
11,167,0.3544
11,168,0.4425
11,169,0.3961
11,170,0.5226
11,171,0.3064
11,172,0.4684
11,173,0.4151
11,174,0.2851
11,175,0.4197
11,176,0.4287
11,177,0.4618
11,178,0.5136
11,179,0.2773
11,180,0.2461
11,181,0.3386
11,182,0.4371
11,183,0.3528
11,184,0.2463
11,185,0.4513
11,186,0.2513
11,187,0.2978
11,188,0.3016
11,189,0.3811
11,190,0.5206
11,191,0.3458
11,192,0.332
11,193,0.3438
11,194,0.4541
11,195,0.303
11,196,0.3897
11,197,0.4479
11,198,0.4327
11,199,0.5298
11,200,0.4273
12,1,0.5623
12,2,0.4435
12,3,0.4539
12,4,0.3734
12,5,0.2958
12,6,0.3744
12,7,0.4331
12,8,0.4169
12,9,0.3756
12,10,0.321
12,11,0.3805
12,12,0.4069
12,13,0.4652
12,14,0.4912
12,15,0.4255
12,16,0.2817
12,17,0.2723
12,18,0.3817
12,19,0.337
12,20,0.3154
12,21,0.4239
12,22,0.3298
12,23,0.3833
12,24,0.2557
12,25,0.3857
12,26,0.2807
12,27,0.514
12,28,0.2461
12,29,0.3855
12,30,0.4435
12,31,0.2956
12,32,0.319
12,33,0.4069
12,34,0.3616
12,35,0.363
12,36,0.4908
12,37,0.4125
12,38,0.3548
12,39,0.2639
12,40,0.3528
12,41,0.2948
12,42,0.373
12,43,0.3448
12,44,0.4407
12,45,0.4215
12,46,0.298
12,47,0.4549
12,48,0.2461
12,49,0.4051
12,50,0.3652
12,51,0.4115
12,52,0.3512
12,53,0.4337
12,54,0.3666
12,55,0.2599
12,56,0.3534
12,57,0.4223
12,58,0.4547
12,59,0.3342
12,60,0.4051
12,61,0.2946
12,62,0.3694
12,63,0.3418
12,64,0.4541
12,65,0.4916
12,66,0.2461
12,67,0.3338
12,68,0.4179
12,69,0.4944
12,70,0.4291
12,71,0.2952
12,72,0.3112
12,73,0.3861
12,74,0.4485
12,75,0.4303
12,76,0.3188
12,77,0.5551
12,78,0.3654
12,79,0.3646
12,80,0.332
12,81,0.4419
12,82,0.3258
12,83,0.374
12,84,0.4547
12,85,0.2461
12,86,0.4694
12,87,0.4221
12,88,0.4499
12,89,0.4121
12,90,0.4724
12,91,0.3778
12,92,0.4521
12,93,0.3845
12,94,0.337
12,95,0.4255
12,96,0.356
12,97,0.3392
12,98,0.2962
12,99,0.3186
12,100,0.2996
12,101,0.4577
12,102,0.3923
12,103,0.4413
12,104,0.4225
12,105,0.31
12,106,0.5014
12,107,0.3825
12,108,0.3238
12,109,0.4219
12,110,0.2703
12,111,0.4283
12,112,0.2775
12,113,0.4886
12,114,0.4539
12,115,0.327
12,116,0.4754
12,117,0.3304
12,118,0.2461
12,119,0.481
12,120,0.4143
12,121,0.2461
12,122,0.301
12,123,0.4924
12,124,0.2855
12,125,0.35
12,126,0.2833
12,127,0.354
12,128,0.4573
12,129,0.4978
12,130,0.3877
12,131,0.3614
12,132,0.4273
12,133,0.4758
12,134,0.4836
12,135,0.3466
12,136,0.311
12,137,0.2513
12,138,0.4858
12,139,0.5096
12,140,0.4489
12,141,0.3702
12,142,0.2723
12,143,0.323
12,144,0.3248
12,145,0.494
12,146,0.4111
12,147,0.3718
12,148,0.2771
12,149,0.4734
12,150,0.4668
12,151,0.496
12,152,0.2725
12,153,0.4001
12,154,0.3648
12,155,0.4413
12,156,0.3885
12,157,0.4686
12,158,0.4882
12,159,0.5088
12,160,0.3674
12,161,0.4355
12,162,0.5581
12,163,0.3374
12,164,0.304
12,165,0.4487
12,166,0.4101
12,167,0.3496
12,168,0.4279
12,169,0.3833
12,170,0.3708
12,171,0.2829
12,172,0.4107
12,173,0.297
12,174,0.294
12,175,0.4095
12,176,0.531
12,177,0.3258
12,178,0.4399
12,179,0.3102
12,180,0.4351
12,181,0.4115
12,182,0.4882
12,183,0.4984
12,184,0.4035
12,185,0.2729
12,186,0.2827
12,187,0.2531
12,188,0.3734
12,189,0.5046
12,190,0.4071
12,191,0.2649
12,192,0.4634
12,193,0.2795
12,194,0.3618
12,195,0.4812
12,196,0.3756
12,197,0.4574
12,198,0.2661
12,199,0.5555
12,200,0.3857
13,1,0.4648
13,2,0.486
13,3,0.4497
13,4,0.3745
13,5,0.4267
13,6,0.3785
13,7,0.5374
13,8,0.465
13,9,0.5074
13,10,0.2719
13,11,0.5038
13,12,0.2501
13,13,0.4557
13,14,0.3338
13,15,0.3981
13,16,0.2461
13,17,0.5447
13,18,0.4301
13,19,0.4283
13,20,0.4642
13,21,0.2461
13,22,0.4429
13,23,0.356
13,24,0.3036
13,25,0.4467
13,26,0.3979
13,27,0.3951
13,28,0.5136
13,29,0.4211
13,30,0.4071
13,31,0.3332
13,32,0.3306
13,33,0.2954
13,34,0.4229
13,35,0.3178
13,36,0.4824
13,37,0.4487
13,38,0.3632
13,39,0.3612
13,40,0.3837
13,41,0.516
13,42,0.3266
13,43,0.3158
13,44,0.4572
13,45,0.3532
13,46,0.4373
13,47,0.3348
13,48,0.3788
13,49,0.2707
13,50,0.2817
13,51,0.354
13,52,0.3622
13,53,0.3785
13,54,0.4239
13,55,0.4563
13,56,0.4471
13,57,0.3222
13,58,0.3286
13,59,0.4025
13,60,0.2909
13,61,0.4169
13,62,0.4111
13,63,0.3863
13,64,0.2801
13,65,0.5296
13,66,0.3302
13,67,0.4347
13,68,0.3646
13,69,0.356
13,70,0.3398
13,71,0.5114
13,72,0.4361
13,73,0.51
13,74,0.4431
13,75,0.4786
13,76,0.4401
13,77,0.4341
13,78,0.477
13,79,0.5226
13,80,0.327
13,81,0.494
13,82,0.4171
13,83,0.3632
13,84,0.2677
13,85,0.5034
13,86,0.2461
13,87,0.3
13,88,0.3518
13,89,0.4724
13,90,0.3919
13,91,0.4085
13,92,0.2879
13,93,0.4461
13,94,0.3598
13,95,0.3268
13,96,0.3444
13,97,0.492
13,98,0.4473
13,99,0.4493
13,100,0.3024
13,101,0.3034
13,102,0.3144
13,103,0.4015
13,104,0.2461
13,105,0.2777
13,106,0.4065
13,107,0.4373
13,108,0.3432
13,109,0.3492
13,110,0.4383
13,111,0.2851
13,112,0.2932
13,113,0.3566
13,114,0.4201
13,115,0.4533
13,116,0.3596
13,117,0.4714
13,118,0.2685
13,119,0.2753
13,120,0.4553
13,121,0.2735
13,122,0.3168
13,123,0.5146
13,124,0.2741
13,125,0.478
13,126,0.3668
13,127,0.4666
13,128,0.5034
13,129,0.3088
13,130,0.4147
13,131,0.2974
13,132,0.508
13,133,0.4734
13,134,0.4507
13,135,0.4856
13,136,0.2887
13,137,0.4233
13,138,0.358
13,139,0.5016
13,140,0.4497
13,141,0.3422
13,142,0.5601
13,143,0.3668
13,144,0.4455
13,145,0.3232
13,146,0.3306
13,147,0.4523
13,148,0.4125
13,149,0.4654
13,150,0.4812
13,151,0.3162
13,152,0.4117
13,153,0.2761
13,154,0.2791
13,155,0.3316
13,156,0.2589
13,157,0.3915
13,158,0.4059
13,159,0.4123
13,160,0.337
13,161,0.4461
13,162,0.5581
13,163,0.4247
13,164,0.2841
13,165,0.464
13,166,0.5034
13,167,0.4261
13,168,0.3094
13,169,0.3534
13,170,0.3867
13,171,0.349
13,172,0.3628
13,173,0.4291
13,174,0.312
13,175,0.2461
13,176,0.3863
13,177,0.4449
13,178,0.4497
13,179,0.4822
13,180,0.3476
13,181,0.4229
13,182,0.2661
13,183,0.5539
13,184,0.3921
13,185,0.2461
13,186,0.305
13,187,0.3484
13,188,0.2733
13,189,0.2461
13,190,0.2713
13,191,0.3594
13,192,0.3807
13,193,0.4541
13,194,0.4349
13,195,0.4505
13,196,0.4596
13,197,0.4281
13,198,0.3835
13,199,0.4944
13,200,0.4099
14,1,0.2735
14,2,0.3214
14,3,0.4241
14,4,0.4059
14,5,0.2731
14,6,0.482
14,7,0.3206
14,8,0.5042
14,9,0.3356
14,10,0.2881
14,11,0.5082
14,12,0.4001
14,13,0.2843
14,14,0.3028
14,15,0.3206
14,16,0.3274
14,17,0.3148
14,18,0.3404
14,19,0.2677
14,20,0.3502
14,21,0.3172
14,22,0.2719
14,23,0.4956
14,24,0.316
14,25,0.4986
14,26,0.2665
14,27,0.3578
14,28,0.4077
14,29,0.4802
14,30,0.2461
14,31,0.2727
14,32,0.4263
14,33,0.3158
14,34,0.3432
14,35,0.3951
14,36,0.4293
14,37,0.3134
14,38,0.4561
14,39,0.3963
14,40,0.2787
14,41,0.4457
14,42,0.2509
14,43,0.3612
14,44,0.3166
14,45,0.478
14,46,0.4045
14,47,0.4145
14,48,0.4019
14,49,0.4007
14,50,0.4477
14,51,0.2461
14,52,0.4249
14,53,0.3276
14,54,0.2461
14,55,0.4185
14,56,0.5256
14,57,0.352
14,58,0.4814
14,59,0.2573
14,60,0.2689
14,61,0.3588
14,62,0.4782
14,63,0.5282
14,64,0.4285
14,65,0.2976
14,66,0.3254
14,67,0.3801
14,68,0.3178
14,69,0.486
14,70,0.53
14,71,0.313
14,72,0.364
14,73,0.2701
14,74,0.2461
14,75,0.4093
14,76,0.483
14,77,0.3368
14,78,0.2587
14,79,0.4958
14,80,0.3216
14,81,0.3158
14,82,0.4187
14,83,0.5132
14,84,0.4525
14,85,0.5204
14,86,0.2779
14,87,0.3414
14,88,0.4622
14,89,0.31
14,90,0.4437
14,91,0.3825
14,92,0.298
14,93,0.4147
14,94,0.3374
14,95,0.4413
14,96,0.4439
14,97,0.3805
14,98,0.2475
14,99,0.519
14,100,0.4219
14,101,0.0913
14,102,0.4137
14,103,0.3955
14,104,0.3748
14,105,0.4762
14,106,0.5164
14,107,0.2705
14,108,0.4223
14,109,0.3536
14,110,0.4405
14,111,0.2976
14,112,0.377
14,113,0.36
14,114,0.335
14,115,0.4433
14,116,0.3746
14,117,0.459
14,118,0.3494
14,119,0.2793
14,120,0.4868
14,121,0.4493
14,122,0.511
14,123,0.4521
14,124,0.3899
14,125,0.4854
14,126,0.4205
14,127,0.3666
14,128,0.4852
14,129,0.4876
14,130,0.3865
14,131,0.4557
14,132,0.4315
14,133,0.4067
14,134,0.3308
14,135,0.4095
14,136,0.2461
14,137,0.2603
14,138,0.3807
14,139,0.3676
14,140,0.4914
14,141,0.5334
14,142,0.2891
14,143,0.312
14,144,0.5146
14,145,0.4027
14,146,0.3813
14,147,0.3522
14,148,0.3849
14,149,0.3947
14,150,0.4694
14,151,0.3837
14,152,0.4471
14,153,0.4646
14,154,0.4604
14,155,0.3378
14,156,0.4287
14,157,0.4195
14,158,0.4888
14,159,0.354
14,160,0.3086
14,161,0.2461
14,162,0.4099
14,163,0.3764
14,164,0.3688
14,165,0.4688
14,166,0.3432
14,167,0.312
14,168,0.4702
14,169,0.4363
14,170,0.3805
14,171,0.4776
14,172,0.4586
14,173,0.4922
14,174,0.3228
14,175,0.2805
14,176,0.4752
14,177,0.2461
14,178,0.4505
14,179,0.4349
14,180,0.2461
14,181,0.3939
14,182,0.4636
14,183,0.336
14,184,0.2729
14,185,0.463
14,186,0.3959
14,187,0.3945
14,188,0.2645
14,189,0.3965
14,190,0.3316
14,191,0.2996
14,192,0.2807
14,193,0.3556
14,194,0.2501
14,195,0.2461
14,196,0.3666
14,197,0.4393
14,198,0.4752
14,199,0.2713
14,200,0.2599
15,1,0.4511
15,2,0.4195
15,3,0.2683
15,4,0.512
15,5,0.2691
15,6,0.3712
15,7,0.3472
15,8,0.4796
15,9,0.3426
15,10,0.3408
15,11,0.2649
15,12,0.3008
15,13,0.2867
15,14,0.3324
15,15,0.4467
15,16,0.3156
15,17,0.3322
15,18,0.371
15,19,0.2978
15,20,0.5038
15,21,0.3032
15,22,0.2735
15,23,0.3134
15,24,0.4932
15,25,0.491
15,26,0.4429
15,27,0.4315
15,28,0.2954
15,29,0.4347
15,30,0.2715
15,31,0.5525
15,32,0.3328
15,33,0.2823
15,34,0.315
15,35,0.351
15,36,0.3714
15,37,0.4583
15,38,0.4029
15,39,0.3136
15,40,0.4207
15,41,0.3276
15,42,0.2785
15,43,0.3911
15,44,0.2491
15,45,0.4143
15,46,0.3901
15,47,0.486
15,48,0.521
15,49,0.3791
15,50,0.372
15,51,0.299
15,52,0.2958
15,53,0.5062
15,54,0.4732
15,55,0.4245
15,56,0.2994
15,57,0.4017
15,58,0.5659
15,59,0.5014
15,60,0.4371
15,61,0.4407
15,62,0.3648
15,63,0.4137
15,64,0.3404
15,65,0.2591
15,66,0.2461
15,67,0.4319
15,68,0.4365
15,69,0.3574
15,70,0.3018
15,71,0.5006
15,72,0.4081
15,73,0.2972
15,74,0.3456
15,75,0.3688
15,76,0.4185
15,77,0.3811
15,78,0.2962
15,79,0.4626
15,80,0.3508
15,81,0.2877
15,82,0.4511
15,83,0.4431
15,84,0.4732
15,85,0.4537
15,86,0.465
15,87,0.4992
15,88,0.4297
15,89,0.4097
15,90,0.475
15,91,0.4692
15,92,0.3919
15,93,0.2461
15,94,0.3833
15,95,0.2962
15,96,0.2461
15,97,0.3925
15,98,0.357
15,99,0.2461
15,100,0.4261
15,101,0.2461
15,102,0.3354
15,103,0.4185
15,104,0.2693
15,105,0.5467
15,106,0.4237
15,107,0.5406
15,108,0.3909
15,109,0.4461
15,110,0.3712
15,111,0.4565
15,112,0.3989
15,113,0.2865
15,114,0.3578
15,115,0.3228
15,116,0.2773
15,117,0.3943
15,118,0.4149
15,119,0.3977
15,120,0.2703
15,121,0.3114
15,122,0.3957
15,123,0.516
15,124,0.2867
15,125,0.4241
15,126,0.4553
15,127,0.4237
15,128,0.2956
15,129,0.4772
15,130,0.4425
15,131,0.3979
15,132,0.521
15,133,0.3554
15,134,0.3857
15,135,0.2719
15,136,0.4507
15,137,0.2733
15,138,0.2461
15,139,0.2463
15,140,0.4249
15,141,0.334
15,142,0.4551
15,143,0.3272
15,144,0.3901
15,145,0.373
15,146,0.2461
15,147,0.3262
15,148,0.2757
15,149,0.4413
15,150,0.4113
15,151,0.5573
15,152,0.4447
15,153,0.4832
15,154,0.2579
15,155,0.2889
15,156,0.497
15,157,0.4309
15,158,0.4377
15,159,0.4149
15,160,0.4197
15,161,0.3102
15,162,0.2461
15,163,0.3957
15,164,0.301
15,165,0.5198
15,166,0.3182
15,167,0.3178
15,168,0.4523
15,169,0.2461
15,170,0.4197
15,171,0.3218
15,172,0.4938
15,173,0.2845
15,174,0.3176
15,175,0.4073
15,176,0.2719
15,177,0.4932
15,178,0.3664
15,179,0.4756
15,180,0.361
15,181,0.2916
15,182,0.4688
15,183,0.4746
15,184,0.5172
15,185,0.3724
15,186,0.2897
15,187,0.4553
15,188,0.4866
15,189,0.4527
15,190,0.3616
15,191,0.2505
15,192,0.3258
15,193,0.4497
15,194,0.3678
15,195,0.468
15,196,0.4826
15,197,0.2753
15,198,0.4592
15,199,0.5332
15,200,0.2907
16,1,0.4285
16,2,0.3488
16,3,0.3674
16,4,0.3184
16,5,0.32
16,6,0.3696
16,7,0.3432
16,8,0.505
16,9,0.2803
16,10,0.4824
16,11,0.4007
16,12,0.2509
16,13,0.2849
16,14,0.4573
16,15,0.4195
16,16,0.2992
16,17,0.4852
16,18,0.3654
16,19,0.4718
16,20,0.4347
16,21,0.4311
16,22,0.472
16,23,0.462
16,24,0.4918
16,25,0.4029
16,26,0.328
16,27,0.3943
16,28,0.4047
16,29,0.2541
16,30,0.2827
16,31,0.335
16,32,0.2695
16,33,0.3718
16,34,0.2461
16,35,0.2621
16,36,0.303
16,37,0.3993
16,38,0.4856
16,39,0.4632
16,40,0.4317
16,41,0.5032
16,42,0.2327
16,43,0.4573
16,44,0.3859
16,45,0.2761
16,46,0.3865
16,47,0.3114
16,48,0.2825
16,49,0.3382
16,50,0.3656
16,51,0.3088
16,52,0.353
16,53,0.2833
16,54,0.3164
16,55,0.3154
16,56,0.4413
16,57,0.3378
16,58,0.3897
16,59,0.2461
16,60,0.3212
16,61,0.4141
16,62,0.4493
16,63,0.4033
16,64,0.5346
16,65,0.2717
16,66,0.2966
16,67,0.4145
16,68,0.3913
16,69,0.4531
16,70,0.4081
16,71,0.2467
16,72,0.3845
16,73,0.2461
16,74,0.3406
16,75,0.1476
16,76,0.2851
16,77,0.3734
16,78,0.4029
16,79,0.2461
16,80,0.2915
16,81,0.3378
16,82,0.4347
16,83,0.4964
16,84,0.4501
16,85,0.4023
16,86,0.3186
16,87,0.4475
16,88,0.4403
16,89,0.5018
16,90,0.3626
16,91,0.4379
16,92,0.4403
16,93,0.4914
16,94,0.5551
16,95,0.508
16,96,0.3474
16,97,0.4563
16,98,0.4752
16,99,0.518
16,100,0.2743
16,101,0.5104
16,102,0.3218
16,103,0.3973
16,104,0.4043
16,105,0.2988
16,106,0.4121
16,107,0.471
16,108,0.2873
16,109,0.4878
16,110,0.3889
16,111,0.4103
16,112,0.2693
16,113,0.3935
16,114,0.3244
16,115,0.3556
16,116,0.4081
16,117,0.3404
16,118,0.4505
16,119,0.5132
16,120,0.4848
16,121,0.2753
16,122,0.3614
16,123,0.4826
16,124,0.4137
16,125,0.3718
16,126,0.4341
16,127,0.5186
16,128,0.3861
16,129,0.4035
16,130,0.4884
16,131,0.3887
16,132,0.4595
16,133,0.3831
16,134,0.4732
16,135,0.2881
16,136,0.4475
16,137,0.4479
16,138,0.4704
16,139,0.5012
16,140,0.484
16,141,0.5068
16,142,0.0557
